label,text
0,新車氣味較重，4月底提車到現在偶爾還能聞到一些氣味，可能竹炭包又得曬曬了。車子的縫隙稍大，大氣的外觀被拉低不少。
0,空間，頂配偏矮，後排光線不是很好
0,發動機噪音大，輪胎噪音也大，
0,內飾設計雖然也偏時尚風格，但是硬塑材質並不夠精緻和上檔次。
0,市區跑開空調油耗比較大。
0,起步很柔，每次起步先給一腳油再來加油提速有點不適應，cvt的車是不是變速箱都有異響了？新車氣味有點大，
0,漆面薄，不耐掛。3000--4000轉時，發動機提速稍慢，且噪音難聽。
0,裝配質量有待提高，2000轉以上發動機聲音大
0,油耗比預先所知的要高.這個可能和我在市區經常等信號燈或車多有關！
0,這個價格，這麼帥氣的小suv，也沒什麼不滿意的了，非要挑一個的話，那就是內飾了，用料比較一般。
0,無天窗，外後視鏡不能電動折疊。
0,"原車沒有導航,雖然可以和手機互聯,但要一大堆的線使車內變的很凌亂,後座不能放倒,中間沒有扶手,也沒有頭枕,車窗玻璃縫隙大,雨刮器刮的不乾淨,大燈氣霧,急加速發動機嚎叫聲較大."
0,最不滿意的就是後來竟然是鼓剎，雖然能剎得住，但是非常的不好看。
0,這車不滿意的地方就是後輪剎車，後懸掛，高速行駛為你帶激情澎湃有孩子老人過坎過橋要慢
0,隔音效果不好，上到80車里的噪音開始大了，下雨天大燈起霧、倒後鏡沒有轉向燈、後輪還是鼓剎，差評
0,空調4檔風量後聲音明顯
0,噪音有點大，上了60開始就有風噪和胎噪，80開始難以接受了，高速5個人開110有一點飄，車輕沒辦法、不夠厚實！門裡面沒有隔音棉，只有一片薄薄的海綿
0,鼓剎鼓剎鼓剎，急加速有點吵！
0,目前還沒有碰到哪裡最不鰻滿意的，實在要說，東本減配嚴重，風扇版都不帶倒車雷達。當然最後4s是送我倒車雷達的，只是還沒去裝呢！（4s還沒排到我）
0,過減速帶或超車壓那條虛線的時候，一直是我頭疼的地方，還有電驢般的喇叭聲，主駕駛上方沒有化妝鏡。
0,後輪缺少擋板和隔音棉，這點很差勁！
0,原裝喇叭聲音不夠洪亮，急加速時確實發動機聲音比較大一些，但可以接受的，後輪全系車型都沒有內襯和擋泥板，後排不支持放倒和中間乘客位置沒有配備頭枕
0,簡配厲害，舒適性不好，遇到不好的爛路，跟拖拉機似的。
0,就是地球夢發動機帶來的積碳問題，加大了保養成本，還有發動機噠噠噠的聲音真心不好聽，尤其怠速、加速油門的時候。最最最不能接受的就是後輪鼓剎！更是減配到沒有後輪內襯。！
0,本田車這個價格配置再好一點就完美了，但是我就是知道他配置相對沒這麼豐富買的，因為這樣就更能體現這車主要地方是更好的，不知道大家明白我意思嗎
0,風噪胎噪在80公里以上時比較明顯，後排座椅不能四六放倒，沒有胎壓監測功能。
0,最不好的就是後輪沒有內襯，還有就是輪胎相比同級別的車要小
0,簡單說幾點吧，鑰匙醜了點，後排座椅不支持放倒，不用到的時候還好，要載長的物件就麻煩了，噪音確實有點大，沒開過好車，這點能接受，前盤後鼓的設計個人還能接受，比較不是開貨車的人。
0,噪音太大，第一次朋友開，就說像拖垃圾機，不過現在一直用econ模式，感覺聲音小了點，不知道一直這樣，會不會有什麼問題，不過想想既然官方搞了這一模式，肯定是讓人用的。基本在市區跑。
0,發動機的聲音有點大，雖說地球夢發動機，但當你開車時聽到些不正常的噪音，心裡很不爽，還有就是懸掛方面走個坑坑窪窪的車不是太舒服，不過價格都放在這裡很明顯了的，所以買之前也是有心裡準備的
0,都能接受。不知道別的車型什麼樣子，這個車，門板一按能按下去。
0,頭部空間，以及後排座椅不能放倒。頭部與車頂距離有點小，坐好後會有點壓抑的感覺。
0,才跑了幾百公里右邊空調出風口附近就有異響，到處是硬塑料。還有就是簡配太嚴重，居然原車後輪擋板也沒一個，看上去就一個大窟窿。這個價錢這個級別如果是國產品牌配置絕對是要什麼有什麼了
0,低速底盤調校減震差，高速車噪大，部分配置不全：比如車輪內襯等，贈品太少。
0,太簡配了吧後輪內襯擋泥板都沒有
0,隔音差了些，噪音有些大。沒內襯擋泥。軸距短了點能將就，高度差了些，容易頂著頭。沒有倒車影像就算了，雷達也沒。其他的暫時沒發現。
0,不是皮座位，原裝沒有自動鎖門和自動上下升窗
0,次頂配車型與頂配車型差距太大了吧，簡配過於執著。隔音方面希望下代能夠的到改善
0,尊貴版手扶箱里居然沒有usb接口，差評！！這兩天下雨，大燈里有霧氣！！提車連個紅帶都沒給我搞！！
0,做工再提高一點就好。另外行車自動落鎖的策略不太符合中國的國情，也不算太大的問題，只能改變自己的習慣去適應新的鎖車策略。
0,我的行車喇叭有時響有時不響兩邊輪眉太突出
0,後排中間凸起太高不爽，動力一般！
0,後排中間凸起太高，後備箱門下有一點掉漆，不是很明顯，
0,讓我等的太久了，回車有點慢
0,最不滿意的是定車最快一個月到家，不過喜歡，早一天晚一天都可以的
0,1.5排量稍微有限小，不過也可以接受
0,沒優惠
0,不滿意的當屬裝配工藝了縫隙不是很均勻車門有輕微不平整工藝調整有待提升不過買車就和娶老婆是一樣的你接受她的缺點就必須得包容她的優點愛屋及烏嘛
0,沒有什麼最不滿意不過開車總結下來覺得a柱有點影響視線呢其他的也沒什麼覺得特別不滿意的
0,車漆太薄，內部做工需加強，後備箱偏小
0,車內氣味，大燈有霧，而且上饒4s店提車的時候還說就這樣
0,後程加速不是那麼滿意。也許是因為我我開慣了柴油350。還有原說好360為標配。結果現在不論車型全部選裝。。。這不好。。。
0,細節、品控有待提升
0,訂車小登了一段時間
0,後排的隆起了吧，總感覺看著挺難受的，不過還好我一般帶不到五個人
0,高配車型應該標配360全景攝像頭
0,330的變速換擋邏輯較其他suv，有明顯的區隔，低轉速的提速能力略顯滯後！
0,油耗！
0,後備箱有縫隙並且估計是剛做suv天窗臟沒保護好今天剛剛提車純新手開著感覺蠻好視野也好這也是為什麼選擇suv
0,後備箱小了點！
0,方向盤有點偏輕，太過靈活，個人蠻偏向稍重一點的，手感好一點。
0,後備箱太小，
0,起步肉了一點，剎車有點軟
0,最重要的就是想問一句，前兩天有哥們發評論說手動擋的外觀跟自動擋的差了很多，帖子為什麼被網站刪掉啦？為什麼要刪車主評論？可以公證一點嗎？可以不那麼坑嗎？
0,提車過程，不多說，都是淚。
0,目前還沒有吧，
0,後排座椅稍硬，舒適性不夠；說好的360全景影像成了選裝
0,目前為止還沒有不滿意的
0,要說最不滿意的地方還沒有。因為都覺得還可以接受。非要說得出來的話，那就是希望時尚版後排出風口能給個
0,a柱是盲區
0,可能是因為運動底盤的原因懸架有點硬
0,做工不是很細膩！有待提高！後排凸起有點高！後排沒有出風口！中高配都沒有gps這個不是很理想！空調自動的就好了！行駛過程中，門上鎖內部也能打開，外部打不開！這個不是很好！
0,行駛過程中隔音還不夠好。
0,車燈起霧，聯繫過廠家了，正在等處理結果
0,底盤，硬！！還他媽的沒質感，路不好感覺好雜亂無章
0,異響，內飾
0,剎車距離長，沒有車身穩定有時候會打滑
0,隔音略差，沒有行車自動落鎖。
0,噪音太大了，減震也不好，感覺過減速帶，後排都要飛出來。
0,廣州限牌，銀行貸款又不批，車很滿意的
0,怠速噪音大，減震硬
0,想必大家都一樣，減震和胎噪，還要吐槽一下，居然後備箱燈都沒有，esp人家致炫標配了，飛度如果把16款天窗改成全系標配esp那麼相信市場競爭力會更強
0,隔音，隔音，隔音，避震，避震，避震，重要事情還是要說三遍。
0,外形還有待改進，還有就是鑰匙沒能給個折疊的，輪轂不能給個鋁合金的。本田也太摳了！優惠太少了，後備箱有點小。
0,直噴發動機易積炭，需用添加劑保養費用增加，發動機加速其聲音有點大，不過平順加速這種聲音又聽得舒服很多。
0,車操控一般，減震極差，奶奶的被坑了，因急用，價太高了，想起就後悔怎麼會買這款垃圾車。
0,皮薄，容易擦花。外形一般。
0,懸架比較鬆散，在環路上開不平的情況下沒什麼信心。另外噪音大，方向盤有虛位
0,噪聲比較大，胎噪聲比較大，聽音樂只能蓋住一丟丟！
0,你不滿意有點噪音過大。
0,胎噪太大，太大。像皮卡一樣。配置太少esp都沒有。
0,避震，噪音，
0,沒有魔術座椅，大愛的魔術座椅，可惜818款沒了魔術座椅。聽說維修保養貴，但還沒到首保，聽4s銷售說二保也就380元左右，應該還好吧。
0,減震太爛，隔音不好
0,買機頭送車殼的車，什麼都沒有，減配減配，把天線弄到後面去就沒優惠，操！你不想聽音樂的話，胎噪聲也不錯！前排坐著挺舒服，後排那個滋味，你懂的！
0,噪音和後排減震
0,車門有異響，4兒子說都是這樣的，用了點表板蠟好點。中控台用料有點不地道，塑料感太強，整車喇叭只有前門兩個，連個高音頭都能省，這點真不厚道，真是合資車的通病！
0,偶爾有點異響
0,避震和隔音比較不好，每次過減速帶硬邦邦的，隔音也很差
0,噪音，座椅，特別是後坐，太難受了，我只坐前面，哈哈，你們懂得，輪胎低配版，太硬了，低利率，沒性價比，換台節奏
0,比14款簡配了後面喇叭線，半隔熱防紫外線玻璃，不爽！舒適度不高，胎鈴確實難看，全款標配鋁鈴，四輪碟剎就完美了。但對於這個價位的合資車還是可以接受的。。愛一個車就是如此著迷，哈哈。。
0,該死的噪音、噪音、還是噪音，無論胎噪、風噪還是發動機噪音，能讓人崩潰；懸掛那調節得不是一般的硬，過減速條我都能飛起來！
0,配置低，內置裝飾很簡單。開車時發動機轟轟響。這個價格覺得有點偏高，還講不下價來
0,反正10萬內能要求什麼
0,噪音稍大，減震一般
0,懸掛硬，噪音大，那是我所能接受和愛上他並包容他的一點小脾氣而已！
0,噪音，噪音，噪音，跟麵包車一樣吵死了
0,隔音效果差，胎噪聲太大
0,魔術座椅沒有了吧.還有原廠隔音確實不行.音響顯然也不行.不過可以改裝嘛哈哈
0,外觀，我不懂車，但是我覺得車最難的是底盤，發動機，變速箱，外觀我不知道為什麼不造的大氣一點，還有就是配置，又不要求加很高的配置，閱讀燈都沒有，這個成本不是特別高吧，
0,坐後排噪聲大得會讓你耳鳴
0,除了鼓剎別的我都愛我的小飛
0,太顛，隔音問題這個真要好好解決一下，噪音是大了點，但是還能接受
0,駕駛位座椅
0,nvh
0,路噪和減速拉扯感，不過也就那一個速度區間內，習慣一下還行。
0,還是感覺車子太輕了，開起來不夠厚重。不過這麼點大的車也就這樣了。最最要說明的就是車窗的密封能做的再好點，壓條橡膠能擋雨就更加完美了。
0,噪音抑制還是稍差，不過考慮價格就釋然了
0,噪音太大，車門鑰匙孔超級醜！！沒有原廠尾翼也超級醜！！
0,懸掛硬，沒有一點過濾性可言
0,噪音，噪音，還是噪音。方向盤輕了點
0,我真的沒什麼不滿意
0,方向盤對於男生來說太輕
0,車子隔音差，車箱內噪音大，吵人
0,前後輪減震比較差，但把氣壓放到前2.2後2.1以後舒服挺多，但過緩衝帶還是比較跳的！
0,最不滿意的地方就是避震硬，噪音大！特別是走爛路的時候，後排堅持被顛死的節奏！市區開窗，噪音有點大！關閉窗戶要好太多！
0,路過不平的地方有點顛，但是這個價位已經可以了。還有就是噪音有點大……是不是車皮太薄了的緣故，還是輪胎有關係啊
0,沒有esp，在高速中會感覺有點發飄。
0,最不滿意的是懸掛太硬，稍微有點不平整的路面那些震動都生硬的傳到車里。還有簡配太嚴重，居然連後門音響，霧燈這些都簡配了。魔術座椅的缺席也是很遺憾。
0,噪音真的比較大，但符合這個價位平均水平，安全配置比較低，喜歡車身穩定系統等安全配置的朋友慎選
0,舒適性欠佳遇到坑就得躲輪胎的噪音大想1w公里換一條靜音胎懸掛太shi激烈駕駛毫無信心
0,後懸掛減震不好，太硬。
0,沒有esp
0,隔音，懸掛，舒適度
0,用車時間還短，還沒有足夠的發言權，避震懸掛稍稍微有點硬，看過了，大家都一樣！都在城市裡跑，問題不大！
0,減震硬。噪音大。b柱還有異響
0,懸掛太硬，後輪骨剎，還有就是隔音走爛路坐車里聲音太大，有點受不了
0,噪音大，內飾簡單，密封不好。
0,噪聲實在是太大底盤傳來的還有胎噪做個全車隔音這車就完美了
0,一些細節吧！很多小部件松松垮垮的！讓人不是很放心！
0,配置稍微有一些低，沒有自動中控門鎖，小孩坐車不安全，需要自己手動關閉，後備箱的縱深略微有些小。
0,舒適性一般，主要是過減速帶的時候彈跳比較厲害，要踩剎車慢點過
0,減震還是偏硬，底盤過濾性不好，路感非常的全面，過一些坑窪的地方還是慢慢來的好。底盤也偏低，不過城裡也沒有多少爛路
0,第三代飛度相對於上一代簡配了許多優秀的實用性功能：例如溫控儲存箱、後排隱藏儲物空間，大後視鏡等。缸內直噴發動機的「噠噠」聲明顯，影響駕乘感受。
0,這輛車最不滿意的是隔音真差，比14款簡配太多，減震太硬，輪胎抓地力一般，胎噪聲較大…都需要後期改裝
0,：噪音有點大
0,s擋超車時的發動機嘶吼聲吧，但可以接受，還有就是低配得後排座椅，要是能換成魔術就好了
0,容易乾水，
0,車身價有點貴，如果能夠再實惠些，應該有很多人會選擇五菱這個牌子的車。不過起步時反應有些慢，這個問題日後需改善。
0,後面還有
0,"噪音點點大，還有就是頂部的天線.要是弄成鯊魚的,再把輪子加大,車身加寬就更完美了,但這個價格還是在接受的範圍內"
0,五菱的裝配啊，很是讓人但心！
0,油耗高，剎車不給力。車漆薄。內部裝飾一般。
0,說到最不滿意的就是拿車出來就發現按啦叭雨涮會涮一下，都不知道那個線路有問題，在4s檢查了大半天還沒查出問題，無語了。
0,扶手箱空間太小了，其他沒毛病！
0,價錢有點高，什麼也不送！開始說送菜籽油，和一個洗車拖把。銷售員說下次來給我，可我每次去他都說沒有。這讓我很是惱火！
0,對於新手來講那個離合器行程確實長了點。方向盤下面有個孔，有次手指放進去試下有那種黃油，不知道怎麼回事。
0,離合行程有點長結合點不好找，高速噪音有點大，
0,前面異響，不帶天窗！
0,四門車窗不能一鍵升起，座椅感覺有些硬。
0,異響，車窗異響，中控台異響，車行駛在不是很平整的路面共振異響，這都成為宏光傳統了，胎噪大。底盤單薄，踩離合器低速換擋還是有響聲，聲音小了點。還有就是新車氣味大。
0,用了一段時間感覺車子有異響還有市區開的話油有點偏高
0,無esp，這個真不應該省，歐尚都有esp了尊享居然沒有
0,這款車的離合行程有點長，也許是對於新手來說是需要一定的時間適應。還有就是異響，這個已經快成了五菱的傳統了，異響中控，車窗異響，行駛在比較不平整的路面共振異響，胎噪也較大，也許和我平時裝貨比較多有關。
0,首保是就是換了三油，螺栓沒緊固
0,油箱太小了
0,目前沒太注意以後發現再說
0,沒有esp，帶家人出去玩不放心
0,車內飾味道大，傳動軸有共振（自己感覺）
0,感覺傳動軸響
0,油耗在低一點點
0,離合有點不適，新手需要練習容易熄火
0,雨刷刷不乾淨，不知道是不是壞了
0,五速手動變速箱不太滿意，高速跑一百km轉速都接近三千轉了。發動機噪音有點明顯，油耗可能有點高！要是像寶駿730配備手動六速變速箱那樣就完美了！！！
0,新車裡面的氣味，氣味比較大，好難聞，連不暈車的人，坐上車都受不了
0,我的車是白色的車，但是刷車的時候發現車身上全是一些黃色的小點點，很難擦掉。都說這是鐵鏽
0,內飾的塑料
0,掛1檔有時有阻礙感，其它情況下很輕鬆
0,高速行駛傳動軸還是有不小的噪音，還有就是變速箱剛開始不習慣，齒比應該叫偏高吧，只能一檔起步，二檔的話容易熄火，雨刷不是很好用，刮水不是很乾淨
0,車窗玻璃走爛路有異響，現在才一個月不到，以後不知道響成什麼樣了
0,噪音大，尤其高速100以上發動機噪音，胎噪，風噪，全都來了。
0,沒有定速巡航
0,就是聽說沒esp但是咱就是很少跑長途，也不會開很快！主要得安全駕駛意識，離大貨車遠點！！
0,能省的東西都省了，葉子板沒有內襯有點接受不了，其他都還可以
0,減震還有它的煤油燈
0,後懸掛硬，胎噪有點大
0,後備箱太小，第三排座椅不翻起來放不下多少東西。還有就是第三排座椅太矮了
0,內飾相比長安來說稍微粗糙了一點，不過這個價位也不能什麼都要求最好的。電子設備方面倒是超出同類車不少，手機遠程控制用起來很方便，還有app定位系統，總之電子設備是高端車級別的。
0,如果有自動擋就好了
0,裝配有待加強，我車屁股縫不對稱裝斜了導致一邊大一邊小，怪自己沒選好咯
0,沒有天窗，沒有自動擋（ps：如果有自動擋銷量應該會有大大的提升）
0,小問題太多！行車記錄儀壞了換過！前擋風玻璃膠條脫落！前保險槓醒膠縫隙自己變大！空調管出現個小洞換過！剎車才15000公里就沒了！
0,其實也沒有最不滿意的地方，如果要說一個的話，那就是動力，1.5l對於我們家用的話，一家人出去自駕游，平常上下班都是足夠的，油耗也是我能接受的範圍。
0,不滿意的也沒什麼，就是沒有天窗！其實有天窗也沒多大用處！
0,只能說動力吧，車重點，不過捨得給油那加速還是槓槓的
0,目前好沒有什麼不滿意的，不知道以後小毛病多不，
0,沒有日行燈，車窗也不能自動鎖。開空調時動力不足，也許是新車原因。電子地圖版本低，2015年的。售後服務有點跟不上。
0,就是動力還是不夠，在7座坐滿，開空調的話感覺動力會不給勁。
0,新裝的導航不是很滿意，有時候一直點屏幕，來回切換導航和藍牙，有時間會卡殼卡個5秒中....還有，我想要自動擋，可惜木有。
0,收音機信號基本上就告別收音機了a柱有點礙眼副駕沒有安全帶提醒油表下油不靈敏跟諾基亞手機電量一個概念多功能方向盤太突出容易誤按手機遙控不帶升降車窗app有待提升
0,如果有abs，那最好了，怎麼說呢，就內飾的處理，比宏光，h2要好些，多了個顯示屏，但安全配置真心沒跟上。主要是看個人挑不挑剔了。
0,車載電腦！一般般！功能一般！避震有點差！發動機聲音較大！
0,總的來說還行，就是在有些細節方面處理的不太好，對於有點強迫症的人來說，看著心裡就感覺有點疙瘩。門把手那裡的縫隙有點大，給人的感覺就是像要裂開了。畢竟就那麼個價格吧，想要它各方面都符合心意還是有點難度。
0,車太大，動力有點小了，尤其是跑山路時，明顯感覺1.5ｌ的動力不足，要是以後能在提高點動力ｈ３ｆ就堪稱完美了，但是想想價錢，也就彌補了平衡，個人的一點小意見，僅供大家參考！
0,感覺北汽幻速車噪音還是有點的，不過慢慢習慣了就好了，特別是車子起步時候，踩上油門時候有明顯感覺到噪音大。網上說做個隔音還可以，我還沒試過這個，下次有錢時候再做吧。
0,不知道是顏色的問題還是自己對白色的鍾愛，總覺得白色的空間大點，比試駕h3的感覺好多了，一開始的時候感覺方向盤不是很好用，然後去修理廠讓師傅幫我弄了一下感覺好多了。
0,車子的最後排不能拆卸，其他很多車子是可以拆的，第三排不經常坐人的時候沒辦法充分利用後面的儲物空間。
0,車標確實是難看了點，也不知一個朋友說這個問題了，另外幻速相對於其他品牌剛剛上市不久，質量方面的話，還是需要時間來檢驗。
0,動力稍稍有點不足，油耗有點小高，不知道是不是我不太會開的緣故。
0,最不滿意的新車是不是什麼優惠，但相對配置相同的價格，已經很不錯了！
0,剛提車，沒發現什麼大問題
0,動力一般般，爬坡還比較吃力，內飾翻毛皮材質，看著高大上，實際難打理
0,噪聲大，開的快了有噪聲，就是嗡嗡響那種，開始接受不了，後來也就習慣了，自己開的時候能聽到，人多一熱鬧就聽不怎麼到了。
0,新車也沒什麼優惠，不過這個配置相對同等價格，算厚道了
0,感覺北汽幻速車噪音還是有點的，不過慢慢習慣了就好了，特別是車子起步時候，踩上油門時候有明顯感覺到噪音大。網上說做個隔音還可以，我還沒試過這個，下次有錢時候再做吧。
0,最不滿意的就是開快了噪聲有點大，發動機動力強勁就有噪聲。剛開始的時候不太習慣，後來慢慢地也習慣了，我開車喜歡聽音樂，音樂一響就聽不見什麼噪聲了。
0,車子剛開不常時間，沒有感到太大的毛病，上坡時感覺排量有點小，有點吃力，畢竟1.5l的排量，上坡肯定是會吃點力的，排量大的車也貴啊！動力大了，平時行駛時也會費油，魚和熊掌不能兼得啊！
0,發動機噪音還是有，之前本來想下手的h3，但如果發動機聲音是神奇的速度的常見故障，國產車有點不足。希望可以得到改善，動力是有點不足，
0,國產發動機或添油，再加上身體有大又重，所以感到尷尬，有時我恨不得腳踏到底，然後飛出，新車不好太粗魯，所以我要慢慢的，溫柔的，其它還沒發現什麼，比h3小很多的噪音。開始或更多的肉，這應該是問題的發動機，
0,畢竟是新車，上手沒多久，不滿意的還是沒有，真要說上一兩點的話，那我就來說說這款車的價格真的是一點都不能少，死磨硬泡才少了幾百塊，不過送的東西多，還好能滿足一下我們消費者的心理。。。
0,儀錶盤的設計過於簡單，和整個內飾的感覺不符，這是設計為一個高端的一些h3f設計是完美的。只有最高端的車型配置了無鑰匙進入、一鍵啓動功能，建議改模型來滿足標準，配置是很實用的說。
0,變速箱檔位的設置，不怎麼合理，各檔位間轉速的銜接很生硬，開起來還是挺彆扭的。詳細的我會在操控那部分說明，這裡不多贅述。
0,最不滿意的就是車子的動力還是有點不那麼夠用，一般家用的話應該是可以了，主要我是用來拉客偶爾也會拉點貨，基本上都是滿載的走公路的話是還可以。不過我一般拉貨都是在市區跑的多，所以也不糾結。
0,個人覺得動力上有點真心不夠，提速略肉，還有就是感覺換擋的時候不是特別順，感覺檔位略有些硬，不過也要求什麼了，正常家用的話是完全足夠的。
0,：車標真的太難看了餵，我覺得北汽幻速的車標也是太low了吧，車子挺好看的，一下子被車標拉低了幾個檔次。改天把它給摳了！
0,：不知道是顏色的問題還是自己對白色的鍾愛，總覺得白色的空間大點，比試駕h3的感覺好多了，一開始的時候感覺方向盤不是很好用，然後去修理廠讓師傅幫我弄了一下感覺好多了。
0,沒有導航，沒有日間行車燈。
0,裝配還有待於改進
0,後備箱空間有點小，一般家庭也夠了，剎車不太滿意～
0,油耗，綜合達到12.4l，遠遠超出自己的預算，對於家庭用車來說，這個油耗確實太高了！
0,塑料味大，主要內飾裝飾都是硬塑料材質。現在車窗開關時總是有點抖動，不明白什麼原因。
0,"前懸掛有點軟，美中不足的地方就是配仿真皮座椅就完美無缺了,車門內飾條不結實，在烏魯木齊買車4s店啥都沒有送？"
0,天窗做成全景天窗就好了
0,車內味道有點大
0,全車內飾塑料件太多，後備箱太高，裝取大件有些不方便。少車身穩定系統！
0,動力上了70就比較沒衝力
0,1.5l的動力確實不給力，特別是起步的時候太肉了。
0,多媒體不能插光盤，以前感覺有些賣汽車cd的音樂特別贊就是不知道名字（不是動詞大詞的那種）o(╯□╰)o
0,現在剛開不久不滿意的地方目前還沒有，就是音響的音質不怎麼理想。動力方面1.5的差不多了
0,用車兩個月沒發現什麼大毛病，就是公認的減震比較硬，可能是彈簧短的問題。
0,現在還沒有對他不滿意的地方，如果必須說一個的情況下，我覺得這個車起步還是有一點肉（畢竟人生第一輛車，我還是很愛惜的，所以我不會對它暴力
0,喇叭的聲音太怯了。
0,沒有cd，減震偏硬
0,車身縫隙不均，尾箱後的字粘結不牢。
0,黑色座椅不喜歡，不過沒關係，買了座套，一下子美美噠……
0,噪音很大，開到80碼以上耳根子受不了。減震偏硬，底盤校准不到位
0,音樂愛好者的痛苦是不能很方便的聽喜歡的碟，要買優盤來解決。車內氣味很大，放了喜歡的香水，果皮，香樟條在打開車門的瞬間還是能聞到重重的塑料味。
0,備胎不是全尺寸的，太小了
0,偶爾在路況不好的情況下行駛，噪音就比較大了。
0,快速過坑的時候覺得車子很顛。
0,動力再大一點就完美了
0,放手剎的時候要手動按到底，發動機來勁叫慢。
0,後備箱有點小，不過對得起這個價位
0,動力起步較為平順
0,說不滿意就一個車外型有些縫隙是很緊揍，但問題不大，還是蠻喜歡的
0,現目前還沒有
0,後備箱空間稍微小點，再大估計也不是這個價格了
0,無倒車雷達，這一點無語了這連個倒車雷達都捨不得
0,後備箱的門居然是側開的，這個設計太大膽了點。後車門搞成側開顯得後備箱空間小了不少。個人還是比較喜歡傳統的上翻式後車門。不過，對於我這個不需要裝東西的司機來說，不礙事。看久了也慢慢習慣這種設計了。
0,舒適性不怎麼好，主要在車子的噪音上
0,不滿意的地方就多了，內飾用料相當廉價，噪音方面也很大，各種地方都會容易產生不滿
0,動力弱、變速箱愛出問題、剎車軟
0,內飾，內飾太差了，內飾的用料給人的感覺非常非常的廉價，全是那種硬的塑料，沒有導航，配置不怎麼高。
